username,title,location,ID de la respuesta,Pregunta,Respuesta,Respuesta Correcta,block_key,state
margotbriones,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e52d679557ab42068a0252edc316d745_2_1,Pregunta 1,No,No,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e52d679557ab42068a0252edc316d745,"{""correct_map"": {""e52d679557ab42068a0252edc316d745_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e52d679557ab42068a0252edc316d745_2_1"": {}}, ""last_submission_time"": ""2020-04-17T20:57:45Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e52d679557ab42068a0252edc316d745_2_1"": ""choice_1""}, ""seed"": 1}"
sandracarolina077,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e52d679557ab42068a0252edc316d745_2_1,Pregunta 1,No,No,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e52d679557ab42068a0252edc316d745,"{""correct_map"": {""e52d679557ab42068a0252edc316d745_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e52d679557ab42068a0252edc316d745_2_1"": {}}, ""last_submission_time"": ""2020-04-16T19:26:12Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e52d679557ab42068a0252edc316d745_2_1"": ""choice_1""}, ""seed"": 1}"
mmiranda,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e52d679557ab42068a0252edc316d745,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""e52d679557ab42068a0252edc316d745_2_1"": {}}}"
A-3026,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e52d679557ab42068a0252edc316d745_2_1,Pregunta 1,Sí,No,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e52d679557ab42068a0252edc316d745,"{""correct_map"": {""e52d679557ab42068a0252edc316d745_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""incorrect"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e52d679557ab42068a0252edc316d745_2_1"": {}}, ""last_submission_time"": ""2020-04-20T15:54:21Z"", ""attempts"": 1, ""score"": {""raw_possible"": 1, ""raw_earned"": 0}, ""done"": true, ""student_answers"": {""e52d679557ab42068a0252edc316d745_2_1"": ""choice_0""}, ""seed"": 1}"
ELSA_DE_LA_CRUZ,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e52d679557ab42068a0252edc316d745_2_1,Pregunta 1,No,No,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e52d679557ab42068a0252edc316d745,"{""correct_map"": {""e52d679557ab42068a0252edc316d745_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e52d679557ab42068a0252edc316d745_2_1"": {}}, ""last_submission_time"": ""2020-04-19T04:00:56Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e52d679557ab42068a0252edc316d745_2_1"": ""choice_1""}, ""seed"": 1}"
SandraFuentes,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e52d679557ab42068a0252edc316d745_2_1,Pregunta 1,No,No,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e52d679557ab42068a0252edc316d745,"{""correct_map"": {""e52d679557ab42068a0252edc316d745_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e52d679557ab42068a0252edc316d745_2_1"": {}}, ""last_submission_time"": ""2020-04-16T19:40:35Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e52d679557ab42068a0252edc316d745_2_1"": ""choice_1""}, ""seed"": 1}"
YohaSwea,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e52d679557ab42068a0252edc316d745_2_1,Pregunta 1,No,No,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e52d679557ab42068a0252edc316d745,"{""correct_map"": {""e52d679557ab42068a0252edc316d745_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e52d679557ab42068a0252edc316d745_2_1"": {}}, ""last_submission_time"": ""2020-04-23T21:46:32Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e52d679557ab42068a0252edc316d745_2_1"": ""choice_1""}, ""seed"": 1}"
BELEN_2020,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e52d679557ab42068a0252edc316d745_2_1,Pregunta 1,No,No,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e52d679557ab42068a0252edc316d745,"{""correct_map"": {""e52d679557ab42068a0252edc316d745_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e52d679557ab42068a0252edc316d745_2_1"": {}}, ""last_submission_time"": ""2020-04-20T06:45:21Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e52d679557ab42068a0252edc316d745_2_1"": ""choice_1""}, ""seed"": 1}"
Jano,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e52d679557ab42068a0252edc316d745_2_1,Pregunta 1,No,No,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e52d679557ab42068a0252edc316d745,"{""correct_map"": {""e52d679557ab42068a0252edc316d745_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e52d679557ab42068a0252edc316d745_2_1"": {}}, ""last_submission_time"": ""2020-04-18T18:45:37Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e52d679557ab42068a0252edc316d745_2_1"": ""choice_1""}, ""seed"": 1}"
UsuarioPruebaCMMEDU,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""student_answer"": ""lamkjnkjnsa n jnkjk"", ""score"": 1.0, ""count_attempts"": 1}"
Maria_Angelica,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""student_answer"": ""La explicaci\u00f3n de Bruno no considera los colores en la secuencia, que es un elemento importante, pues se va alternando verde y amarillo."", ""score"": 1.0, ""count_attempts"": 1}"
b_alvarez,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""student_answer"": ""porque Bruno no menciona los colores de las figuras, es importante dejar claro que los colores se alternan entre amarillo y verde"", ""score"": 1.0, ""count_attempts"": 1}"
alicia,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""student_answer"": ""porque hace falta alternar los colores amarillo y verde"", ""score"": 1.0, ""count_attempts"": 1}"
JACT,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""student_answer"": ""Depende del color de las figuras"", ""score"": 1.0, ""count_attempts"": 1}"
Jennifer_Escalona,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""student_answer"": ""No basta con conocer el orden de las figuras, tambi\u00e9n son importantes las caracter\u00edsticas de estas.  "", ""score"": 1.0, ""count_attempts"": 1}"
Alfonso,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""student_answer"": ""Var\u00edan los colores, por ende hay que seguir el patr\u00f3n no solo por las figuras."", ""score"": 1.0, ""count_attempts"": 1}"
BELEN_OSORIO,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""student_answer"": ""No porque adem\u00e1s hay que ir alternando los colores amarillo y verde."", ""score"": 1.0, ""count_attempts"": 1}"
margotbriones,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""student_answer"": ""Falta agregar los colores amarilla y verde"", ""score"": 1.0, ""count_attempts"": 1}"
sandracarolina077,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""student_answer"": ""Los colores tambien siguen un patron especifico"", ""score"": 1.0, ""count_attempts"": 1}"
A-3026,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""student_answer"": ""le falta especificaci\u00f3n "", ""score"": 1.0, ""count_attempts"": 1}"
ELSA_DE_LA_CRUZ,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""student_answer"": ""Adem\u00e1s hay que incluir que el color verde y amarillo van alternados 1 a 1."", ""score"": 1.0, ""count_attempts"": 1}"
SandraFuentes,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""student_answer"": ""a bruno le falta tambi\u00e9n explicar que colores son los que deben ser utilizados para pinta, la secuencia no solo se compone de forma, si no de colores"", ""score"": 1.0, ""count_attempts"": 1}"
YohaSwea,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""count_attempts"": 1, ""score"": 1.0, ""student_answer"": ""Falta definir los colores verde y amarillo; las figuras tienen esos colores, siguiendo el patr\u00f3n, pero de manera alternada los colores, es decir amarillo - verde . Tambi\u00e9n es importante especificar que antes de una estrella amarilla siempre hay un c\u00edrculo verde""}"
BELEN_2020,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""student_answer"": ""Porque no hace menci\u00f3n a la alternaci\u00f3n entre los colores amarillo y verde."", ""score"": 1.0, ""count_attempts"": 1}"
Jano,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@freetextresponse+block@55e5a63fb19141688291e3be967fd050,"{""student_answer"": ""Lo que dice Bruno es cierto. Pero no s\u00f3lo hay una regularidad o patr\u00f3n en las figuras, si no que tambi\u00e9n en el color de ellas."", ""score"": 1.0, ""count_attempts"": 1}"
UsuarioPruebaCMMEDU,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e5b00c8e8ce94051b7ae35ba46839bfe_2_1,Pregunta 1,No,No,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""correct_map"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}, ""last_submission_time"": ""2020-04-24T16:09:18Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": ""choice_1""}, ""seed"": 1}"
BeckyRC,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}}"
Maria_Angelica,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e5b00c8e8ce94051b7ae35ba46839bfe_2_1,Pregunta 1,No,No,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""correct_map"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}, ""last_submission_time"": ""2020-04-16T15:06:05Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": ""choice_1""}, ""seed"": 1}"
b_alvarez,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e5b00c8e8ce94051b7ae35ba46839bfe_2_1,Pregunta 1,No,No,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""correct_map"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}, ""last_submission_time"": ""2020-04-16T23:43:28Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": ""choice_1""}, ""seed"": 1}"
alicia,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e5b00c8e8ce94051b7ae35ba46839bfe_2_1,Pregunta 1,No,No,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""correct_map"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}, ""last_submission_time"": ""2020-04-20T19:23:21Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": ""choice_1""}, ""seed"": 1}"
JACT,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e5b00c8e8ce94051b7ae35ba46839bfe_2_1,Pregunta 1,No,No,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""correct_map"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}, ""last_submission_time"": ""2020-04-22T21:14:50Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": ""choice_1""}, ""seed"": 1}"
Jennifer_Escalona,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e5b00c8e8ce94051b7ae35ba46839bfe_2_1,Pregunta 1,No,No,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""correct_map"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}, ""last_submission_time"": ""2020-04-20T18:34:39Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": ""choice_1""}, ""seed"": 1}"
Alfonso,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e5b00c8e8ce94051b7ae35ba46839bfe_2_1,Pregunta 1,No,No,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""correct_map"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}, ""last_submission_time"": ""2020-04-20T14:58:47Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": ""choice_1""}, ""seed"": 1}"
